id,answer,property_value,bleurt_score
Q4934962,dunn,dunn,0.9910473823547363
Q3783504,,united state,0.02185286581516266
Q119798,new jersey hall of fame,new jersey hall of fame,0.9060173630714417
Q16557578,,united state,0.02185286581516266
Q237548,regina spektor,regina spektor,1.0162653923034668
Q3141660,film producer,film producer,0.9118699431419373
Q7324952,actor,actor,0.5767977237701416
Q1604757,stage actor,stage actor,0.8314184546470642
Q1507169,actor,stage actor,0.09086503833532333
Q16733774,isuikwuato,isuikwuato,0.9997009634971619
Q5181404,russell,russell,0.8391883373260498
Q7979311,louisville,louisville,0.9376416802406311
Q313198,"july 13, 2006",2006-07-13,0.8311020731925964
Q3182718,reigate grammar school,reigate grammar school,0.9747354388237
Q6171536,film actor,film actor,0.8629913330078125
Q16104795,westhampton,westhampton,0.9536458849906921
Q6947528,louisiana,louisiana,0.9620966911315918
Q6808718,pembroke,pembroke,0.9602589011192322
Q19347164,february 2015,2015-02-19,0.7684162855148315
Q5703139,film actor,film actor,0.8629913330078125
Q22673981,,fiorello H. laguardia high school,-0.049664244055747986
Q7325707,actor,television actor,0.1935839205980301
Q16193270,university of kansa,university of kansa,0.9528074860572815
Q367549,"california state University, fresno","california state University, fresno",0.9963250756263733
Q7341014,jillian rose reed,jillian rose reed,0.9636064171791077
Q1252051,vassar college,vassar college,0.9833517074584961
Q7088075,film acting,film actor,0.5921334624290466
Q3236683,actor,film actor,0.13960686326026917
Q536308,,lo angele,0.021558478474617004
Q5340412,musician and actor,actor,0.36027973890304565
Q538409,,bowie high school,-0.018513306975364685
Q7815667,montclair state university,montclair state university,0.9456706643104553
Q3019152,actor,actor,0.5767977237701416
Q230626,,stockport,0.08296757936477661
Q7225803,actres,film actor,0.08464165776968002
Q3055604,dublin,dublin,0.9819253087043762
Q521262,director,television actor,0.03289820998907089
Q6525425,jacksonville,jacksonville,0.9086403250694275
Q3817038,film actor,film actor,0.8629913330078125
Q3194742,baseball,baseball,0.7369817495346069
Q7383912,television actor,television actor,0.8891075253486633
Q28151261,,united state,0.02185286581516266
Q7026980,united state,united state,0.9919833540916443
Q6178791,actres and film producer,film producer,0.3733166456222534
Q18576284,december 1814,1814-12-10,0.7663143277168274
Q3516317,,1957-03-30,0.08535023778676987
Q2448340,1903,1903-02-27,0.4428001046180725
Q5296418,a condition that affect his joint,rheumatoid arthriti,0.1747596561908722
Q521242,rapper,rapper,0.6184548735618591
Q190386,screen actor guild award for outstanding performance by a cast in a motion picture,screen actor guild award for outstanding performance by a cast in a motion picture,0.9564523100852966
Q762566,wrestling,professional wrestling,0.285081684589386
Q13560523,united state,united state,0.9919833540916443
Q5112769,television producer,television producer,0.9139021039009094
Q94992,a star on the hollywood walk of fame,star on hollywood walk of fame,0.6741540431976318
Q23762246,screenwriter,screenwriter,0.8943785429000854
Q60841725,united kingdom,united kingdom,0.9348112344741821
Q5622119,screenwriter,screenwriter,0.8943785429000854
Q19794,actor,restaurateur,0.0456853061914444
Q224021,reed,reed,0.7262955904006958
Q24004622,performer,stage actor,0.06867047399282455
Q4530019,russia,soviet union,0.10269877314567566
Q7405168,united state,united state,0.9919833540916443
Q7383212,,1892-05-29,0.14850930869579315
Q2916869,actor,actor,0.5767977237701416
Q1157865,actor,boxer,0.004108205437660217
Q5106297,,playboy playmate of the month,-0.021721556782722473
Q25485160,,1979-10-15,0.05670890212059021
Q4710347,lo angele,lo angele,1.0596922636032104
Q549101,Bradley-West,bradley,0.38751083612442017
Q443328,actres,actor,0.15664337575435638
Q561142,writer,autobiographer,0.048992738127708435
Q554533,actor,television actor,0.1935839205980301
Q2980973,,united state,0.02185286581516266
Q19666388,television actor,television actor,0.8891075253486633
Q1362028,australia,melbourne,0.08363651484251022
Q361215,,united state,0.02185286581516266
Q18638545,,1880-06-03,0.11703858524560928
Q6500307,mcknight,Q41490293,0.041828498244285583
Q6694778,acting,actor,0.28165173530578613
Q19665220,1935,1935-03-06,0.573906421661377
Q6832523,pearl river,pearl river,0.9473470449447632
Q913284,director,film director,0.2628251016139984
Q4118305,"december 27, 1950",1950-12-27,0.7817330956459045
Q2929184,january 1996,1996-01-19,0.7226997017860413
Q7087413,actor,actor,0.5767977237701416
Q23001837,the catholic university of america,the catholic university of america,0.9315255284309387
Q3416090,boston university,boston university,0.898324191570282
Q955048,dominic eddington,dominic eddington,0.9615189433097839
Q7683333,modeling,model,0.47361719608306885
Q20390876,أمينة محمد خليل,أمينة محمد خليل,1.0279228687286377
Q3142953,,voice,0.03794799745082855
Q15265332,,mazarópi,0.027054578065872192
Q6397559,skin cancer,skin cancer,0.8619568943977356
Q5591276,film actor,film actor,0.8629913330078125
Q5249301,,ron howard,-0.009716004133224487
Q17505059,,2004-01-04,0.07380745559930801
Q3180107,country music artist,singer,0.13163721561431885
Q4712349,philippine,philippine,0.9133470058441162
Q253384,prestigiou honor for his outstanding performance in a dramatic role,primetime emmy award for outstanding lead actres in a drama series,0.5076330900192261
Q6831189,hogan,hogan,0.9741714000701904
Q21209156,"august 3, 1869",1869-08-03,0.8663148283958435
Q22665451,,1955-05-05,0.15324746072292328
Q3148398,1962,1962-07-21,0.39206212759017944
Q559081,"Rockledge, florida",rockledge,0.5413421988487244
Q166456,university of pennsylvania,university of pennsylvania,0.9137316942214966
Q483203,mojo award,mojo award,1.0116714239120483
Q934999,actor,television actor,0.1935839205980301
Q6408656,actres,actor,0.15664337575435638
Q80804,model,model,0.5310764312744141
Q16223273,canada,canada,0.7601901292800903
Q3108972,,united state,0.02185286581516266
Q7685083,united state,united state,0.9919833540916443
Q4727152,united kingdom,united kingdom,0.9348112344741821
Q27963384,,homestead air reserve base,0.01328970491886139
Q15256903,november 1928,1928-11-13,0.5426731109619141
Q5217576,university of lancaster,university of lancaster,0.9468180537223816
Q2386386,beverly hill,beverly hill,0.9619622826576233
Q6239029,performing art,scenography,0.09981818497180939
Q4303168,ballet dancer,ballet dancer,0.8985942006111145
Q3023394,seoul,seoul,1.0394179821014404
Q42889339,springfield,springfield,0.8663972020149231
Q6120141,,united kingdom,0.012348279356956482
Q24872105,singer,singer,0.7661882042884827
Q29122309,sydney,sydney,0.9498118162155151
Q847124,maurice alan lamarche,maurice alan lamarche,0.9270959496498108
Q363684,stage actor,stage actor,0.8314184546470642
Q21285647,,lo angele,0.021558478474617004
Q11834007,1981-01,1981-01-14,0.5767742395401001
Q6768145,vancouver,vancouver,0.9561751484870911
Q5591202,,van nuy,-0.00975257158279419
Q448579,film director,film director,0.893515944480896
Q61473527,united kingdom,united kingdom,0.9348112344741821
Q527526,actor,film actor,0.13960686326026917
Q7301707,film actor,film actor,0.8629913330078125
Q2939949,,essex,0.06376676261425018
Q3132879,stunt performer,stunt performer,0.9462226033210754
Q5181121,lawyer,lawyer,0.6745656132698059
Q6558106,television actor,television actor,0.8891075253486633
Q2460289,bristol grammar school,bristol grammar school,0.9921538829803467
Q4898701,actres,actor,0.15664337575435638
Q442897,,australian,0.08503566682338715
Q908941,,St. Peter's preparatory school,-0.03195638954639435
Q3026648,forest lawn memorial park,forest lawn memorial park,0.9327782988548279
Q5006389,actor,television actor,0.1935839205980301
Q506953,film actor,film actor,0.8629913330078125
Q6285108,eliza riddle field,eliza riddle field,0.9889625906944275
Q1277041,beverly hill,beverly hill,0.9619622826576233
Q3188040,actor,actor,0.5767977237701416
Q235519,actor and singer,television production,0.10932858288288116
Q283872,richard compton,richard compton,0.9865699410438538
Q4776228,kensington,kensington,0.9179988503456116
Q54833953,schnabel,schnabel,0.9334121346473694
Q2739967,forest lawn memorial park,glendale,0.031434714794158936
Q2121062,ethiopian orthodox tewahedo church,ethiopian orthodox tewahedo church,1.01065993309021
Q3564558,front royal,front royal,0.976317822933197
Q259703,john ritter,john ritter,0.942294180393219
Q7648119,united kingdom,united kingdom,0.9348112344741821
Q6153132,St. loui,St. loui,0.9680284857749939
Q3161437,actor,silent film actor,0.02941010892391205
Q318263,michael scudamore redgrave,michael scudamore redgrave,0.995057225227356
Q360313,bellow,bellow,0.9736621975898743
Q5341860,royal academy of dramatic art,royal academy of dramatic art,0.9114124178886414
Q27842999,1985-09-01,1985-09-01,0.9575591683387756
Q7024998,actor,actor,0.5767977237701416
Q3229591,actor,film actor,0.13960686326026917
Q5387920,lo angele,lo angele,1.0596922636032104
Q6786945,new york university tisch school of the art,new york university tisch school of the art,0.9417302012443542
Q374167,kisvárda,kisvárda,0.9974256157875061
Q3090461,film director,film director,0.893515944480896
Q6245328,new york city,new york city,0.9141663908958435
Q3139382,Gauthier-Frankel,Gauthier-Frankel,1.029914140701294
Q770841,united state,united state,0.9919833540916443
Q15137519,richmond,richmond,0.8868616223335266
Q230209,1993,1993-07-26,0.4020901918411255
Q1354894,screenwriter,screenwriter,0.8943785429000854
Q558602,singer,actor,0.09361045062541962
Q6387899,,jone,0.01860685646533966
Q273403,"voiceover artiste, actres",voiceover artiste,0.6257791519165039
Q3934616,sardonè,sardonè,1.0247145891189575
Q1811897,united state,united state,0.9919833540916443
Q15939216,lo angele,lo angele,1.0596922636032104
Q24289792,actres,actor,0.15664337575435638
Q3423495,film director,film director,0.893515944480896
Q17489584,darrow,darrow,0.8993930220603943
Q329193,collegiate school,collegiate school,0.9599564671516418
Q3328197,1889,1889-07-24,0.4183639883995056
Q139330,1975,1975-04-06,0.38908547163009644
Q22667285,1933,1933-03-15,0.4722609519958496
Q5086054,1976,1976-01-01,0.45823347568511963
Q2184401,1974,1974-06-03,0.3365882635116577
Q5242732,united kingdom,united kingdom,0.9348112344741821
Q106001,chevalier,chevalier,0.7534633278846741
Q435236,,1994-10-19,0.020830228924751282
Q15072690,improviser,improviser,0.9336969256401062
Q6198616,turner,turner,0.8912670612335205
Q24084309,united state,united state,0.9919833540916443
Q237669,,screen actor guild award,-0.029206693172454834
Q3293950,lo angele,lo angele,1.0596922636032104
Q261812,"musician, actor",film actor,0.2370327115058899
Q125017,nena von schlebrügge,nena von schlebrügge,0.9530563950538635
Q468119,1975,1975-04-23,0.40757232904434204
Q18539724,bucharest,bucharest,0.993292510509491
Q1321767,japan,empire of japan,0.17548821866512299
Q448430,brooklyn,brooklyn,0.9519419074058533
Q270687,tang,tang,0.7567790150642395
Q5246956,stage actres,stage actor,0.570219874382019
Q4647224,actor,film actor,0.13960686326026917
Q338812,film director,film director,0.893515944480896
Q7703587,actres,actor,0.15664337575435638
Q5932467,1915,1915-10-30,0.5629017353057861
Q508960,siemaszko,siemaszko,0.9812890291213989
Q3568318,pneumonia,pneumonia,0.9233587384223938
Q11790006,actres,film actor,0.08464165776968002
Q4924324,screenwriter,screenwriter,0.8943785429000854
Q947657,journalist,journalist,0.5768239498138428
Q444601,john macbride,john macbride,0.9201500415802002
Q2146011,film director,film director,0.893515944480896
Q6764741,pittsburgh,pittsburgh,0.9497086405754089
Q3720497,,1997-11-22,0.040303923189640045
Q22277412,dalla,dalla,0.7858982086181641
Q708801,lourde secondary school,lourde secondary school,0.9978151917457581
Q16019236,carlo,Q37063293,0.027289152145385742
Q57468469,modeling,model,0.47361719608306885
Q6948134,television personality,television actor,0.2915886640548706
Q591785,charlotte,charlotte,0.9317611455917358
Q17182322,film actor,film actor,0.8629913330078125
Q1324008,,london academy of music and dramatic art,-0.03797787427902222
Q441941,,peter deluise,-0.031827256083488464
Q3555082,natural cause,natural cause,0.9231284260749817
Q16185696,film actor,film actor,0.8629913330078125
Q2071,film director,film director,0.893515944480896
Q4953822,,lo angele,0.021558478474617004
Q451245,united kingdom,united kingdom,0.9348112344741821
Q705630,san diego high school,san diego high school,0.9460729360580444
Q719330,actor,actor,0.5767977237701416
Q3786306,gibb,gibb,1.016880750656128
Q16030778,ellsler,ellsler,1.0213251113891602
Q4893552,cancer,natural cause,0.04959173500537872
Q504548,,chico marx,-0.03598277270793915
Q3886024,actor,actor,0.5767977237701416
Q4768754,1933,1933-01-01,0.446170449256897
Q3490043,peter,peter,0.8170796036720276
Q16003684,lewiston,lewiston,0.954258382320404
Q53651,luca,luca,0.9877912998199463
Q3177488,dementia,dementia,0.7118920683860779
Q5230120,hollywood walk of fame star,star on hollywood walk of fame,0.7073017954826355
Q17015278,actor,actor,0.5767977237701416
Q3195292,film producer,film producer,0.9118699431419373
Q242440,actor,actor,0.5767977237701416
Q3035789,2003-10-17,2003-05-24,0.35161465406417847
Q16200087,,united state,0.02185286581516266
Q2261425,actor,stage actor,0.09086503833532333
Q350194,manhattan beach,manhattan beach,0.9512777924537659
Q2541984,,member of the united state house of representative,-0.013296052813529968
Q6147553,1971-12,1971-12-21,0.732548713684082
Q28151587,,united state,0.02185286581516266
Q7614481,a notable institution in toronto,york university,0.07089635729789734
Q1271923,theatrical director,theatrical director,0.9713090062141418
Q951726,actor and musician,actor,0.3413122296333313
Q528096,winnetka,winnetka,0.9786381721496582
Q5162086,van dyke,van dyke,0.9707563519477844
Q4020191,,troy,-0.005226358771324158
Q55878752,film industry,modelling,0.0489005371928215
Q1035295,jennifer caroletti,jennifer caroletti,0.9714114665985107
Q1251819,tané mcclure,tané mcclure,1.063287377357483
Q51566,academy award nomination for adapted screenplay,"academy award for best Writing, adapted screenplay",0.5743588209152222
